un_country,wb_country,ISO_ID,year,source,n,country,date,cell_phone,gdCURENT,LiteracyRate,morethan_hightshool,completedHischool,correption,transparency,Unemployment
costa rica,Costa Rica,CRI,2016,"BEHANCE, MEETUP, TED",500,Costa Rica,2016-01-01,8330660.0,11666.455910775901,,21.4458408355713,38.2961387634277,,,8.59819984436035
costa rica,Costa Rica,CRI,2017,"BEHANCE, MEETUP, TED",444,Costa Rica,2017-01-01,8840340.0,11814.626568766498,,,,,,8.142200469970701
costa rica,Costa Rica,CRI,2018,"BEHANCE, MEETUP, TED",469,Costa Rica,2018-01-01,8495590.0,12112.1344206452,,22.2299098968506,39.656730651855504,,,9.63199996948242
costa rica,Costa Rica,CRI,2019,"BEHANCE, MEETUP, TED",63,Costa Rica,2019-01-01,8171210.0,12243.811426760702,,,,,,11.4905996322632
cote d'ivoire,Cote d'Ivoire,CIV,2009,MEETUP,10,Cote d'Ivoire,2009-01-01,13184300.0,1215.1667854037,,,,7.5,2.5,
cote d'ivoire,Cote d'Ivoire,CIV,2010,MEETUP,8,Cote d'Ivoire,2010-01-01,15599000.0,1213.1126450644301,,,,,2.0,
cote d'ivoire,Cote d'Ivoire,CIV,2011,MEETUP,2,Cote d'Ivoire,2011-01-01,17344200.0,1208.58302649782,72.986,,,,2.5,
cote d'ivoire,Cote d'Ivoire,CIV,2012,MEETUP,12,Cote d'Ivoire,2012-01-01,18099500.0,1243.2734867584,,,,,2.5,7.222899913787839
cote d'ivoire,Cote d'Ivoire,CIV,2013,"MEETUP, TED",2,Cote d'Ivoire,2013-01-01,19390900.0,1415.87175770634,,,,,3.0,4.25449991226196
cote d'ivoire,Cote d'Ivoire,CIV,2014,"BEHANCE, TED",3,Cote d'Ivoire,2014-01-01,22104600.0,1561.46365461434,,5.307740211486821,11.2530603408813,,3.0,
cote d'ivoire,Cote d'Ivoire,CIV,2015,"BEHANCE, MEETUP, TED",33,Cote d'Ivoire,2015-01-01,25407600.0,1972.54610769746,,,,,3.0,
cote d'ivoire,Cote d'Ivoire,CIV,2016,"BEHANCE, MEETUP, TED",28,Cote d'Ivoire,2016-01-01,27451300.0,2013.3824617989103,,,,,3.0,2.5992000102996804
cote d'ivoire,Cote d'Ivoire,CIV,2017,"BEHANCE, MEETUP, TED",55,Cote d'Ivoire,2017-01-01,31747200.0,2111.02707557541,,,,,3.0,3.2725000381469704
cote d'ivoire,Cote d'Ivoire,CIV,2018,"BEHANCE, MEETUP, TED",62,Cote d'Ivoire,2018-01-01,33807900.0,2314.05068144953,,,,,3.0,
cote d'ivoire,Cote d'Ivoire,CIV,2019,"MEETUP, TED",15,Cote d'Ivoire,2019-01-01,37376600.0,2276.33327906444,,,,,3.5,
croatia,Croatia,HRV,2008,"BEHANCE, MEETUP",9,Croatia,2008-01-01,4554780.0,16296.805923849799,,,,,,8.530300140380861
croatia,Croatia,HRV,2009,"BEHANCE, MEETUP",90,Croatia,2009-01-01,4675020.0,14540.6416034433,,,,,,9.20209980010986
croatia,Croatia,HRV,2010,"BEHANCE, EFLUX, MEETUP, TED",163,Croatia,2010-01-01,4928350.0,13949.326497497701,,,,,,11.6203002929688
croatia,Croatia,HRV,2011,"BEHANCE, MEETUP, TED",234,Croatia,2011-01-01,5115140.0,14609.5243524166,72.986,18.291559219360398,70.7059707641602,,,13.6780004501343
croatia,Croatia,HRV,2012,"BEHANCE, EFLUX, MEETUP, TED",300,Croatia,2012-01-01,4971350.0,13258.3598451041,,,,,,15.934599876403801
croatia,Croatia,HRV,2013,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",472,Croatia,2013-01-01,4721020.0,13674.417804999899,,,,,,17.2511005401611
croatia,Croatia,HRV,2014,"BEHANCE, EFLUX, MEETUP, TED",704,Croatia,2014-01-01,4461350.0,13599.4097770608,,,,,,17.2896995544434
croatia,Croatia,HRV,2015,"BEHANCE, EFLUX, MEETUP, TED",640,Croatia,2015-01-01,4415660.0,11781.7347932429,,,,,,16.175199508667
croatia,Croatia,HRV,2016,"BEHANCE, EFLUX, MEETUP, TED",710,Croatia,2016-01-01,4414350.0,12361.4838303671,,,,,,13.103400230407699
croatia,Croatia,HRV,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",771,Croatia,2017-01-01,4315580.0,13451.6249479152,,,,,,11.208100318908699
croatia,Croatia,HRV,2018,"BEHANCE, EFLUX, MEETUP, TED",777,Croatia,2018-01-01,4388480.0,15014.0850191716,,,,,,8.43220043182373
croatia,Croatia,HRV,2019,"BEHANCE, MEETUP, TED",131,Croatia,2019-01-01,4404650.0,14936.100547343001,,,,,,6.61660003662109
cuba,Cuba,CUB,2008,BEHANCE,1,Cuba,2008-01-01,331736.0,5411.271418249629,,,,,,1.5829999446868899
cuba,Cuba,CUB,2009,BEHANCE,3,Cuba,2009-01-01,621156.0,5529.67036020975,,,,,,1.66999995708466
cuba,Cuba,CUB,2011,BEHANCE,1,Cuba,2011-01-01,1315140.0,6139.71932965905,72.986,,,,,3.1800000667572004
cuba,Cuba,CUB,2012,"ART_EDUCATION, BEHANCE, EFLUX",12,Cuba,2012-01-01,1681650.0,6497.32111313561,,30.6934604644775,57.4055290222168,,,3.4600000381469704
cuba,Cuba,CUB,2013,"ART_EDUCATION, BEHANCE, MEETUP",55,Cuba,2013-01-01,1995700.0,6837.71289192677,,,,,,3.2899999618530296
cuba,Cuba,CUB,2014,"ART_EDUCATION, BEHANCE, MEETUP, TED",32,Cuba,2014-01-01,2530750.0,7133.34209494342,,,,,,2.70000004768372
cuba,Cuba,CUB,2015,"BEHANCE, EFLUX, MEETUP, TED",20,Cuba,2015-01-01,3335350.0,7694.0119195241,,,,,,2.4000000953674303
cuba,Cuba,CUB,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP",16,Cuba,2016-01-01,3987900.0,8060.79588647979,,,,,,2.0
cuba,Cuba,CUB,2017,MEETUP,10,Cuba,2017-01-01,4613780.0,8541.2106734664,,,,,,1.70000004768372
cuba,Cuba,CUB,2018,"EFLUX, MEETUP",13,Cuba,2018-01-01,5373320.0,8821.81889125004,,,,,,1.70000004768372
cuba,Cuba,CUB,2019,MEETUP,2,Cuba,2019-01-01,6042630.0,,,,,,,
cyprus,Cyprus,CYP,2008,BEHANCE,5,Cyprus,2008-01-01,1016740.0,35397.3636837901,,31.283470153808604,64.4992599487305,,,3.6547000408172594
cyprus,Cyprus,CYP,2009,BEHANCE,22,Cyprus,2009-01-01,977521.0,32109.2425148579,,30.8749599456787,63.822208404540994,,,5.363900184631349
cyprus,Cyprus,CYP,2010,BEHANCE,44,Cyprus,2010-01-01,1034070.0,31023.6383309791,,32.550041198730504,65.4537200927734,,,6.2628002166748
cyprus,Cyprus,CYP,2011,"BEHANCE, TED",68,Cyprus,2011-01-01,1090940.0,32396.3857437121,72.986,34.0431900024414,67.7841033935547,,,7.85610008239746
cyprus,Cyprus,CYP,2012,"BEHANCE, MEETUP, TED",88,Cyprus,2012-01-01,1110940.0,28912.1569390403,,35.6713409423828,68.9212112426758,,,11.7952003479004
cyprus,Cyprus,CYP,2013,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",134,Cyprus,2013-01-01,1099620.0,27729.1926990735,,35.75474166870121,69.89254760742189,,,15.870699882507301
cyprus,Cyprus,CYP,2014,"BEHANCE, TED, TIMEPAD",85,Cyprus,2014-01-01,1110800.0,27129.6261211298,,37.2242889404297,69.4995498657227,,,16.0879993438721
cyprus,Cyprus,CYP,2015,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",176,Cyprus,2015-01-01,1111120.0,23333.7149112129,,36.899299621581996,69.050651550293,,,14.9083995819092
cyprus,Cyprus,CYP,2016,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",144,Cyprus,2016-01-01,1133780.0,24532.5190588269,,38.237621307373,71.1631622314453,,,12.949799537658699
cyprus,Cyprus,CYP,2017,"BEHANCE, MEETUP, TED, TIMEPAD",144,Cyprus,2017-01-01,1176800.0,26338.694344313597,,,,,,11.051500320434599
cyprus,Cyprus,CYP,2018,"BEHANCE, MEETUP, TED, TIMEPAD",209,Cyprus,2018-01-01,1200380.0,28689.706722579198,,39.1660614013672,72.9814376831055,,,8.36970043182373
cyprus,Cyprus,CYP,2019,"BEHANCE, MEETUP, TED, TIMEPAD",42,Cyprus,2019-01-01,1243150.0,27858.3709958327,,,,,,7.07359981536865
czech republic,Czech Republic,CZE,2007,BEHANCE,6,Czech Republic,2007-01-01,13228600.0,18466.5479299216,,14.093729972839402,85.7760925292969,,,5.3200998306274405
czech republic,Czech Republic,CZE,2008,BEHANCE,32,Czech Republic,2008-01-01,13780200.0,22804.5776774507,,14.6193599700928,86.13707733154301,,,4.39249992370605
czech republic,Czech Republic,CZE,2009,"BEHANCE, MEETUP, TED",143,Czech Republic,2009-01-01,13062600.0,19861.6974295256,,15.717679977417,87.2494125366211,,,6.6620998382568395
czech republic,Czech Republic,CZE,2010,"ART_EDUCATION, BEHANCE, EFLUX, TED",298,Czech Republic,2010-01-01,12934100.0,19960.0684872157,,16.905469894409197,87.99365997314449,,,7.2790999412536594
czech republic,Czech Republic,CZE,2011,"ART_EDUCATION, BEHANCE, EFLUX, TED",430,Czech Republic,2011-01-01,13167700.0,21871.2660754128,72.986,18.1758708953857,88.39895629882808,,,6.71110010147095
czech republic,Czech Republic,CZE,2012,"ART_EDUCATION, BEHANCE, MEETUP, TED",752,Czech Republic,2012-01-01,13521900.0,19870.8012123403,,19.0093002319336,88.52554321289058,,,6.9781999588012695
czech republic,Czech Republic,CZE,2013,"ART_EDUCATION, BEHANCE, MEETUP, TED, TIMEPAD",1015,Czech Republic,2013-01-01,13719300.0,20133.1691431353,,19.9570407867432,89.1595687866211,,,6.95270013809204
czech republic,Czech Republic,CZE,2014,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",1074,Czech Republic,2014-01-01,13913100.0,19890.9199056648,,18.967250823974602,89.63336181640629,,,6.10790014266968
czech republic,Czech Republic,CZE,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",930,Czech Republic,2015-01-01,12454600.0,17829.6983223668,,19.530530929565398,89.7707138061523,,,5.04640007019043
czech republic,Czech Republic,CZE,2016,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",1008,Czech Republic,2016-01-01,12485000.0,18575.232027191498,,20.2412490844727,90.2288589477539,,,3.9514000415802
czech republic,Czech Republic,CZE,2017,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",925,Czech Republic,2017-01-01,12636400.0,20636.199952435,,,91.14514923095699,,,2.88980007171631
czech republic,Czech Republic,CZE,2018,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",1139,Czech Republic,2018-01-01,12710700.0,23415.8436273041,,,,,,2.24329996109009
czech republic,Czech Republic,CZE,2019,"BEHANCE, MEETUP, TED, TIMEPAD",166,Czech Republic,2019-01-01,13205000.0,23494.5962002944,,,,,,2.01430010795593
denmark,Denmark,DNK,2004,MEETUP,10,Denmark,2004-01-01,5166910.0,46511.5983324305,,32.5316505432129,82.2784805297852,,,5.20410013198853
denmark,Denmark,DNK,2005,MEETUP,21,Denmark,2005-01-01,5449210.0,48799.8256011275,,,,,,4.82989978790283
denmark,Denmark,DNK,2006,MEETUP,44,Denmark,2006-01-01,5828160.0,52026.999514272306,,,,,,3.8970000743866002
denmark,Denmark,DNK,2007,"BEHANCE, MEETUP",152,Denmark,2007-01-01,6308000.0,58487.054967769596,,,76.2814102172852,,,3.80100011825562
denmark,Denmark,DNK,2008,"BEHANCE, MEETUP",210,Denmark,2008-01-01,6556990.0,64322.0635020842,,34.142288208007805,78.7898864746094,,,3.6824998855590803
denmark,Denmark,DNK,2009,"BEHANCE, MEETUP, TED",400,Denmark,2009-01-01,6833680.0,58163.2768762815,,,74.9776077270508,,,6.40939998626709
denmark,Denmark,DNK,2010,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, THEORY_PRACTICE",1207,Denmark,2010-01-01,6420790.0,58041.398436338495,,,74.9399795532227,,,7.74650001525879
denmark,Denmark,DNK,2011,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, THEORY_PRACTICE",1518,Denmark,2011-01-01,7173190.0,61753.647131977,72.986,,75.4767608642578,,,7.76919984817505
denmark,Denmark,DNK,2012,"BEHANCE, EFLUX, MEETUP, TED, THEORY_PRACTICE",1506,Denmark,2012-01-01,7292760.0,58507.5080517852,,,76.00238037109379,,,7.797500133514401
denmark,Denmark,DNK,2013,"BEHANCE, EFLUX, MEETUP, TED",1915,Denmark,2013-01-01,7031150.0,61191.1937042028,,,76.549072265625,,,7.38390016555786
denmark,Denmark,DNK,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1690,Denmark,2014-01-01,7160230.0,62548.9847332908,,,76.8349990844727,,,6.92530012130737
denmark,Denmark,DNK,2015,"BEHANCE, EFLUX, MEETUP, TED",1726,Denmark,2015-01-01,7079250.0,53254.8563700916,,34.879730224609396,77.749137878418,,,6.27790021896362
denmark,Denmark,DNK,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, THEORY_PRACTICE",1735,Denmark,2016-01-01,6985040.0,54663.9983719195,,35.76369094848629,78.184440612793,,,5.98859977722168
denmark,Denmark,DNK,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2001,Denmark,2017-01-01,7132930.0,57610.0981801136,,,,,,5.8330998420715305
denmark,Denmark,DNK,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2502,Denmark,2018-01-01,7197000.0,61598.536704393606,,37.1166496276855,79.2777328491211,,,5.13119983673096
denmark,Denmark,DNK,2019,"BEHANCE, MEETUP, TED",302,Denmark,2019-01-01,7243470.0,60170.3426365069,,,,,,5.0177001953125
dominican republic,Dominican Republic,DOM,2009,"BEHANCE, TED",23,Dominican Republic,2009-01-01,8629820.0,5039.40259582153,,,,,,5.4665999412536594
dominican republic,Dominican Republic,DOM,2010,"BEHANCE, TED",19,Dominican Republic,2010-01-01,8892780.0,5555.3897219561095,,10.786170005798303,30.8269691467285,,,5.211999893188481
dominican republic,Dominican Republic,DOM,2011,"BEHANCE, MEETUP, TED",19,Dominican Republic,2011-01-01,8770780.0,5913.43207211309,72.986,10.2719602584839,31.720779418945302,,,6.0869002342224094
dominican republic,Dominican Republic,DOM,2012,"BEHANCE, TED",83,Dominican Republic,2012-01-01,8934200.0,6110.36965236196,,10.7886600494385,32.612091064453104,,,6.72200012207031
dominican republic,Dominican Republic,DOM,2013,"BEHANCE, TED",145,Dominican Republic,2013-01-01,9200410.0,6238.13360825277,,10.8585901260376,33.4863510131836,,,7.35150003433228
dominican republic,Dominican Republic,DOM,2014,"BEHANCE, MEETUP, TED",61,Dominican Republic,2014-01-01,8303540.0,6608.8281018076905,,11.7863502502441,34.1712112426758,,,6.71890020370483
dominican republic,Dominican Republic,DOM,2015,"BEHANCE, MEETUP, TED",79,Dominican Republic,2015-01-01,8797250.0,6921.51722848184,,12.380350112915002,34.8687400817871,,,7.60540008544922
dominican republic,Dominican Republic,DOM,2016,"BEHANCE, MEETUP, TED",83,Dominican Republic,2016-01-01,8708130.0,7280.88010923336,,22.5186195373535,48.5996589660645,,,7.28350019454956
dominican republic,Dominican Republic,DOM,2017,"BEHANCE, MEETUP, TED",79,Dominican Republic,2017-01-01,8769130.0,7609.33879952227,,,,,,5.83169984817505
dominican republic,Dominican Republic,DOM,2018,"BEHANCE, MEETUP, TED",68,Dominican Republic,2018-01-01,8937650.0,8050.63044036673,,,,,,5.86129999160767
dominican republic,Dominican Republic,DOM,2019,BEHANCE,15,Dominican Republic,2019-01-01,8948110.0,8282.11635935324,,,,,,6.355999946594241
ecuador,Ecuador,ECU,2007,MEETUP,1,Ecuador,2007-01-01,9939980.0,3567.83643782206,,11.447629928588901,33.2486381530762,,,3.14229989051819
ecuador,Ecuador,ECU,2009,BEHANCE,4,Ecuador,2009-01-01,13241800.0,4231.615797678471,,11.0747900009155,34.035888671875,,,4.607699871063231
ecuador,Ecuador,ECU,2010,"BEHANCE, TED",41,Ecuador,2010-01-01,14780700.0,4633.59035839904,,11.3620500564575,34.917648315429695,,,4.087500095367431
ecuador,Ecuador,ECU,2011,"BEHANCE, TED",76,Ecuador,2011-01-01,15332700.0,5200.55579014874,72.986,10.673760414123501,35.9011192321777,,,3.45799994468689
ecuador,Ecuador,ECU,2012,"BEHANCE, MEETUP, TED",171,Ecuador,2012-01-01,16456700.0,5682.045006553531,,12.0028495788574,37.876258850097706,,,3.2348999977111803
ecuador,Ecuador,ECU,2013,"BEHANCE, TED",380,Ecuador,2013-01-01,16626200.0,6056.3308269681,,12.731220245361301,38.649509429931605,,,3.0826001167297403
ecuador,Ecuador,ECU,2014,"BEHANCE, MEETUP, TED",491,Ecuador,2014-01-01,16605700.0,6377.09153014217,,11.7284297943115,38.5256996154785,,,3.47979998588562
ecuador,Ecuador,ECU,2015,"BEHANCE, EFLUX, MEETUP, TED",462,Ecuador,2015-01-01,12943800.0,6124.49164262072,,13.6028995513916,42.256130218505895,,,3.6157000064849902
ecuador,Ecuador,ECU,2016,"ART_EDUCATION, BEHANCE, MEETUP, TED",589,Ecuador,2016-01-01,13882300.0,6060.09332904416,,13.482669830322301,42.2995185852051,,,4.59700012207031
ecuador,Ecuador,ECU,2017,"BEHANCE, EFLUX, MEETUP, TED",350,Ecuador,2017-01-01,14651400.0,6213.50127649921,,13.9573402404785,43.5343818664551,,,3.8361999988555895
ecuador,Ecuador,ECU,2018,"BEHANCE, MEETUP, TED",375,Ecuador,2018-01-01,15772800.0,6295.93539868079,,,,,,3.52959990501404
ecuador,Ecuador,ECU,2019,"BEHANCE, MEETUP, TED",56,Ecuador,2019-01-01,15853100.0,6183.823824821729,,,,,,3.81209993362427
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2008,BEHANCE,4,"Egypt, Arab Rep.",2008-01-01,41286700.0,2044.52785549853,,,,8.1,,8.51679992675781
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2009,"BEHANCE, MEETUP",24,"Egypt, Arab Rep.",2009-01-01,55352200.0,2331.2685815110603,,,,,,9.08670043945313
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2010,"BEHANCE, MEETUP, TED",88,"Egypt, Arab Rep.",2010-01-01,70661000.0,2645.96904651925,,,,,,8.75650024414063
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2011,"BEHANCE, MEETUP, TED",195,"Egypt, Arab Rep.",2011-01-01,83425100.0,2791.8107989556797,72.986,,,,,11.8493003845215
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",496,"Egypt, Arab Rep.",2012-01-01,96798800.0,3229.6856303038,,,,,,12.5972003936768
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2013,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",1014,"Egypt, Arab Rep.",2013-01-01,99705000.0,3262.65802934248,,,,,,13.1538000106812
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2014,"BEHANCE, MEETUP, TED, TIMEPAD",1213,"Egypt, Arab Rep.",2014-01-01,95316000.0,3379.55850951075,,,,,,13.1049003601074
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2015,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",1352,"Egypt, Arab Rep.",2015-01-01,94016200.0,3562.93273506849,,,,,,13.0522003173828
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2016,"BEHANCE, EFLUX, MEETUP, TED",1665,"Egypt, Arab Rep.",2016-01-01,97791400.0,3519.8732025425898,,,,,,12.406700134277301
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2017,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",2143,"Egypt, Arab Rep.",2017-01-01,102958000.0,2444.29031115094,,12.9849700927734,67.15647125244139,,,11.737299919128402
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",2026,"Egypt, Arab Rep.",2018-01-01,93784500.0,2537.1253654904,,,,,,9.81729984283447
"egypt, arab rep.","Egypt, Arab Rep.",EGY,2019,"BEHANCE, MEETUP, TED, TIMEPAD",363,"Egypt, Arab Rep.",2019-01-01,95340300.0,3019.20582861756,,,,,,
el salvador,El Salvador,SLV,2010,BEHANCE,5,El Salvador,2010-01-01,7700340.0,2983.2297709769396,,6.78207015991211,26.6920509338379,,,4.8931999206542995
el salvador,El Salvador,SLV,2011,BEHANCE,25,El Salvador,2011-01-01,8316150.0,3266.01206202074,72.986,10.207980155944801,25.317970275878896,,,4.29729986190796
el salvador,El Salvador,SLV,2012,"BEHANCE, TED",57,El Salvador,2012-01-01,8649000.0,3428.4071797615998,,11.218859672546401,26.5747890472412,,,3.8431000709533705
el salvador,El Salvador,SLV,2013,"BEHANCE, TED",113,El Salvador,2013-01-01,8991900.0,3509.5314926261603,,10.1643600463867,26.987360000610398,,,3.69260001182556
el salvador,El Salvador,SLV,2014,"BEHANCE, TED",90,El Salvador,2014-01-01,9193340.0,3589.0421926289705,,,,,,4.15399980545044
el salvador,El Salvador,SLV,2015,"BEHANCE, TED",61,El Salvador,2015-01-01,9334130.0,3705.57794598177,,,,,,3.99830007553101
el salvador,El Salvador,SLV,2016,"BEHANCE, TED",46,El Salvador,2016-01-01,9637260.0,3805.9936662847294,,8.49256992340088,30.338020324707,,,4.41830015182495
el salvador,El Salvador,SLV,2017,"BEHANCE, TED",56,El Salvador,2017-01-01,9478040.0,3910.25719295906,,7.95080995559692,29.616930007934602,,,4.38500022888184
el salvador,El Salvador,SLV,2018,"BEHANCE, TED",79,El Salvador,2018-01-01,9432930.0,4067.6594488115397,,,,,,4.00570011138916
el salvador,El Salvador,SLV,2019,"BEHANCE, TED",8,El Salvador,2019-01-01,9432930.0,4187.2500311069,,,,,,4.16989994049072
eritrea,Eritrea,ERI,2011,TED,2,Eritrea,2011-01-01,241939.0,642.507659063694,72.986,,,,2.0,
estonia,Estonia,EST,2008,BEHANCE,19,Estonia,2008-01-01,1624470.0,18227.1195304476,,,85.3210983276367,,,5.454899787902829
estonia,Estonia,EST,2009,"BEHANCE, TED",68,Estonia,2009-01-01,1570540.0,14794.9711049549,,,85.6847915649414,,,13.5481996536255
estonia,Estonia,EST,2010,"BEHANCE, TED",51,Estonia,2010-01-01,1652810.0,14790.8209234701,,,86.46209716796879,,,16.707199096679698
estonia,Estonia,EST,2011,"BEHANCE, TED",144,Estonia,2011-01-01,1806080.0,17621.547962894398,72.986,,86.5545501708984,,,12.327699661254899
estonia,Estonia,EST,2012,"BEHANCE, TED",162,Estonia,2012-01-01,1999750.0,17534.421349913002,,,87.2545623779297,,,10.0211000442505
estonia,Estonia,EST,2013,"BEHANCE, TED, TIMEPAD",234,Estonia,2013-01-01,1927420.0,19174.1003261509,,,88.40963745117192,,,8.63070011138916
estonia,Estonia,EST,2014,"BEHANCE, EFLUX, TED, TIMEPAD",241,Estonia,2014-01-01,1897550.0,20367.103161316,,,89.6790618896484,,,7.35179996490479
estonia,Estonia,EST,2015,"BEHANCE, EFLUX, TED",217,Estonia,2015-01-01,1903550.0,17522.230186252,,,89.6915130615234,,,6.18660020828247
estonia,Estonia,EST,2016,"BEHANCE, TED, TIMEPAD",209,Estonia,2016-01-01,1897920.0,18437.252820717298,,,86.8937530517578,,,6.76170015335083
estonia,Estonia,EST,2017,"BEHANCE, EFLUX, TED, TIMEPAD",315,Estonia,2017-01-01,1904430.0,20458.4607286705,,38.7834014892578,86.96192169189449,,,5.76039981842041
estonia,Estonia,EST,2018,"ART_EDUCATION, BEHANCE, EFLUX, TED, TIMEPAD",211,Estonia,2018-01-01,1924030.0,23170.7073775514,,40.2903594970703,87.6303024291992,,,5.36600017547607
estonia,Estonia,EST,2019,"BEHANCE, TED, TIMEPAD",27,Estonia,2019-01-01,1951050.0,23723.306112847997,,,,,,4.44820022583008
eswatini,Eswatini,SWZ,2015,TED,1,Eswatini,2015-01-01,941000.0,3679.7997994888397,,,,,,
eswatini,Eswatini,SWZ,2016,TED,1,Eswatini,2016-01-01,995000.0,3425.55950940688,,,,,,22.717699050903303
eswatini,Eswatini,SWZ,2017,TED,1,Eswatini,2017-01-01,1052000.0,3914.6132524517498,,,,,,
eswatini,Eswatini,SWZ,2018,TED,1,Eswatini,2018-01-01,1052000.0,4106.1971526456,,,,,,
ethiopia,Ethiopia,ETH,2008,BEHANCE,5,Ethiopia,2008-01-01,1954530.0,326.436826698931,,,,,2.5,
ethiopia,Ethiopia,ETH,2009,BEHANCE,5,Ethiopia,2009-01-01,4051700.0,380.569047862885,,,,,2.5,
ethiopia,Ethiopia,ETH,2010,"BEHANCE, TED",5,Ethiopia,2010-01-01,6854000.0,341.554114905179,,,,,2.5,
ethiopia,Ethiopia,ETH,2011,"BEHANCE, TED",4,Ethiopia,2011-01-01,14126700.0,354.47957584134696,72.986,5.895410060882571,8.83605003356934,2.7,3.0,
ethiopia,Ethiopia,ETH,2012,"BEHANCE, TED",8,Ethiopia,2012-01-01,20523900.0,467.077927241718,,,,,3.0,
ethiopia,Ethiopia,ETH,2013,"BEHANCE, TED",8,Ethiopia,2013-01-01,25646900.0,499.531572059907,,,,,3.0,2.2509000301361097
ethiopia,Ethiopia,ETH,2014,"BEHANCE, EFLUX, TED",12,Ethiopia,2014-01-01,30490000.0,566.926466461984,,,,,3.0,
ethiopia,Ethiopia,ETH,2015,"MEETUP, TED",4,Ethiopia,2015-01-01,42311600.0,640.5418913136821,,,,,3.0,
ethiopia,Ethiopia,ETH,2016,"BEHANCE, EFLUX",3,Ethiopia,2016-01-01,51224000.0,717.124592933285,,,,,3.0,
ethiopia,Ethiopia,ETH,2017,BEHANCE,3,Ethiopia,2017-01-01,39600000.0,768.5223075793859,,,,,3.0,
ethiopia,Ethiopia,ETH,2018,TED,1,Ethiopia,2018-01-01,39540000.0,771.523813864476,,,,,3.0,
fiji,Fiji,FJI,2016,TED,1,Fiji,2016-01-01,1044690.0,5651.31805482702,,,,,,4.31949996948242
fiji,Fiji,FJI,2017,TED,1,Fiji,2017-01-01,1033920.0,6101.0308386649795,,,44.556358337402294,,,
fiji,Fiji,FJI,2018,MEETUP,2,Fiji,2018-01-01,1033920.0,6317.4878527697,,,,,,
finland,Finland,FIN,2008,BEHANCE,28,Finland,2008-01-01,6830000.0,53554.038922467305,,,68.7850875854492,,,6.3685998916626
finland,Finland,FIN,2009,"BEHANCE, TED",79,Finland,2009-01-01,7700000.0,47293.9928335042,,,69.63253784179689,,,8.249500274658201
finland,Finland,FIN,2010,"BEHANCE, EFLUX, TED",113,Finland,2010-01-01,8390000.0,46459.973254854296,,,70.44805908203129,,,8.39439964294434
finland,Finland,FIN,2011,"BEHANCE, EFLUX, TED",209,Finland,2011-01-01,8940000.0,51081.997670312696,72.986,,71.20155334472659,,,7.781000137329099
finland,Finland,FIN,2012,"BEHANCE, MEETUP, TED",260,Finland,2012-01-01,9320000.0,47710.7902169415,,,71.953727722168,,,7.689099788665769
finland,Finland,FIN,2013,"ART_EDUCATION, BEHANCE, EFLUX, TED",661,Finland,2013-01-01,7411200.0,49878.043244453605,,34.354549407959,72.8120803833008,,,8.19340038299561
finland,Finland,FIN,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",636,Finland,2014-01-01,7602600.0,50260.2998588958,,34.8222808837891,73.5687713623047,,,8.66300010681152
finland,Finland,FIN,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",633,Finland,2015-01-01,7396200.0,42784.6983616432,,35.0964317321777,74.0170669555664,,,9.37590026855469
